,id,price,ms,rooms,floor,lat,lon,air_conditioning,wardrobes,lift,exterior,garden,swimming_pool,terrace,storeroom,garage,district,subdistrict,share_loc,needs_renovating,good_condition,new_dev,pricems
2706,32806849.0,325000.0,83,2.0,7,40.4207414,-3.6104956,1,1,1,1,1,0,1,1,1, San Blas , Rosas ,0,0,1,0,3915.6626506
2707,27113099.0,900000.0,300,6.0,3,40.4399307,-3.7174671,1,1,1,1,0,0,1,1,0, Chamber\xed , Vallehermoso ,1,1,0,0,3000.0
2708,35892342.0,750000.0,245,5.0,4,40.4334656,-3.7176588,0,1,1,1,0,0,1,1,0, Moncloa , Arg\xfcelles ,1,1,0,0,3061.2244898
2709,36152165.0,329000.0,60,2.0,4,40.4298631,-3.67202,0,1,1,0,0,0,0,0,0, Salamanca , Lista ,0,0,1,0,5483.33333333
2710,34710987.0,164500.0,34,1.0,Ground floor,40.4316533,-3.7189016,0,1,1,0,0,0,0,0,0, Moncloa , Arg\xfcelles ,1,0,1,0,4838.23529412
2711,33270649.0,150000.0,58,2.0,2,40.4296771,-3.6517546,0,0,0,1,0,0,0,0,0, Ciudad Lineal , Ventas ,0,1,0,0,2586.20689655
2712,36135686.0,195000.0,85,2.0,2,40.36027,-3.59313,0,0,1,0,1,1,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,0,0,1,0,2294.11764706
2713,34909391.0,405000.0,136,3.0,3,40.50831,-3.66475,0,0,1,1,0,1,0,0,0, Fuencarral , Las Tablas ,1,0,0,0,2977.94117647
2714,36135684.0,225000.0,95,3.0,2,40.3671858,-3.5929588,1,0,1,0,0,1,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,0,0,1,0,2368.42105263
2715,36160952.0,250000.0,94,3.0,5,40.4345507,-3.6552341,0,0,1,1,0,0,0,0,0, Ciudad Lineal , Concepci\xf3n ,0,1,0,0,2659.57446809
2716,34701509.0,179900.0,65,2.0,6,40.4363524,-3.6567658,0,1,1,1,0,0,0,0,0, Ciudad Lineal , Concepci\xf3n ,0,0,1,0,2767.69230769
2717,36009398.0,630000.0,170,4.0,4,40.4364259,-3.7052304,1,1,1,1,0,0,1,1,0, Chamber\xed , Arapiles ,1,0,1,0,3705.88235294
2718,1775144.0,159000.0,50,1.0,1,40.3733843,-3.7254052,0,1,1,1,1,1,0,1,1, Carabanchel , Abrantes ,1,0,1,0,3180.0
2719,34366978.0,299000.0,80,1.0,Mezzanine,40.4322098,-3.6928337,1,1,1,1,0,0,0,0,0, Chamber\xed , Almagro ,0,0,1,0,3737.5
2720,36214772.0,1995000.0,319,5.0,2,40.4221746,-3.6787908,1,0,1,1,0,0,0,0,0, Retiro , Ibiza ,0,0,1,0,6253.9184953
2721,36121556.0,838258.0,188,4.0,Ground floor,40.4707019,-3.7788518,1,0,1,1,1,1,1,1,1, Moncloa , Valdemar\xedn ,1,0,0,1,4458.81914894
2722,29403989.0,1490000.0,246,3.0,11,40.4580775,-3.6877154,1,0,1,1,0,0,0,0,0, Chamart\xedn , Nueva Espa\xf1a ,0,0,1,0,6056.91056911
2723,36160489.0,1050000.0,240,4.0,1,40.4553061,-3.7598144,1,1,1,1,1,1,0,1,1, Moncloa , Aravaca ,0,1,0,0,4375.0
2724,36382394.0,166100.0,45,1.0,1,40.4440151,-3.5821257,0,0,1,1,1,1,0,0,1, San Blas , Rejas ,1,0,1,0,3691.11111111
2725,36239808.0,155000.0,71,3.0,3,40.4325304,-3.6166985,1,1,1,0,0,0,0,0,0, San Blas , Hell\xedn ,0,0,1,0,2183.09859155
2726,35866280.0,410000.0,126,3.0,5,40.5009786,-3.6944543,1,1,1,1,1,1,0,0,1, Fuencarral , Tres Olivos - Valverde ,0,0,1,0,3253.96825397
2727,35979909.0,114500.0,80,3.0,3,40.3901154,-3.7133567,0,0,0,1,0,0,0,0,0, Carabanchel , Comillas ,0,1,0,0,1431.25
2728,35741128.0,540000.0,96,3.0,Mezzanine,40.4559248,-3.6806664,1,1,0,1,0,0,0,0,0, Chamart\xedn , Bernab\xe9u-Hispanoam\xe9rica ,1,0,1,0,5625.0
2729,36100037.0,149900.0,65,2.0,2,40.4375163,-3.642198,1,1,1,1,0,0,1,0,0, Ciudad Lineal , Quintana ,0,0,1,0,2306.15384615
2730,1110382.0,210000.0,90,3.0,3,40.3771196,-3.7042302,0,0,0,1,0,0,0,0,0, Usera , Pradolongo ,0,1,0,0,2333.33333333
2731,34218320.0,395000.0,90,2.0,1,40.4228384,-3.6761341,1,1,1,1,0,0,0,0,0, Salamanca , Goya ,0,0,1,0,4388.88888889
2733,33096224.0,109900.0,90,3.0,1,40.3729307,-3.6891675,0,0,0,1,0,0,0,0,0, Usera , San Ferm\xedn ,0,1,0,0,1221.11111111
2734,36029376.0,171000.0,80,3.0,2,40.3908543,-3.7336683,1,0,1,1,0,0,0,0,0, Carabanchel , Vista Alegre ,0,0,1,0,2137.5
2735,35840633.0,315000.0,100,3.0,3,40.4126913,-3.70776,1,1,0,1,0,0,0,1,0, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,3150.0
2736,25590421.0,140000.0,85,3.0,6,40.3789943,-3.7135568,0,1,1,1,0,0,1,0,0, Usera , Zof\xedo ,1,1,0,0,1647.05882353
2737,35840630.0,350000.0,127,4.0,2,40.39869,-3.6944627,0,1,1,1,0,0,1,0,0, Arganzuela , Delicias ,0,1,0,0,2755.90551181
2738,32344714.0,182000.0,89,2.0,9,40.3885259,-3.7220252,1,1,1,1,0,0,1,0,0, Carabanchel , Opa\xf1el ,0,0,1,0,2044.94382022
2739,33934037.0,390000.0,175,5.0,1,40.449017,-3.590253,0,1,1,1,1,0,1,0,0, Barajas , Alameda de Osuna ,0,0,1,0,2228.57142857
2740,35285926.0,435000.0,154,1.0,1,40.4314844,-3.6640405,1,0,1,1,0,0,0,0,1, Salamanca , Guindalera ,0,1,0,0,2824.67532468
2741,35833484.0,170000.0,60,2.0,Semi-basement,40.4574496,-3.6961177,0,1,1,1,0,0,0,0,0, Tetu\xe1n , Cuatro Caminos ,0,0,1,0,2833.33333333
2742,36134758.0,51500.0,52,2.0,3,40.3718895,-3.6174381,0,0,0,0,0,0,0,0,0, Villa de Vallecas , Casco Hist\xf3rico de Vallecas ,0,0,1,0,990.384615385
2743,34903010.0,302000.0,110,3.0,1,40.4057456,-3.7453933,0,0,0,1,0,0,1,0,1, Latina , Lucero ,0,0,1,0,2745.45454545
2744,34816230.0,400000.0,158,4.0,6,40.46121,-3.57923,1,1,1,1,1,1,1,0,0, Barajas , Alameda de Osuna ,1,0,1,0,2531.64556962
2745,34558838.0,1250000.0,298,5.0,2,40.45604,-3.68766,0,0,1,1,0,0,0,1,1, Chamart\xedn , Bernab\xe9u-Hispanoam\xe9rica ,0,0,1,0,4194.63087248
2746,36200269.0,310000.0,90,2.0,1,40.4020583,-3.6704523,1,1,1,1,0,0,0,0,0, Retiro , Adelfas ,1,0,1,0,3444.44444444
2747,35937255.0,178900.0,102,2.0,3,40.347327,-3.6778127,1,1,1,1,1,1,0,1,1, Villaverde , Butarque ,1,0,1,0,1753.92156863
2748,29680558.0,1800000.0,307,4.0,3,40.4285218,-3.6829355,0,0,1,1,0,0,1,1,1, Salamanca , Castellana ,0,1,0,0,5863.19218241
2749,35937252.0,700000.0,146,5.0,9,40.4447784,-3.7136388,0,1,1,1,0,0,1,0,1, Chamber\xed , Vallehermoso ,1,0,1,0,4794.52054795
2750,35814376.0,194700.0,78,2.0,1,40.428672,-3.6556132,0,0,1,1,0,0,0,1,0, Ciudad Lineal , Ventas ,0,0,0,0,2496.15384615
2751,33130688.0,129100.0,47,2.0,5,40.3775497,-3.6891897,0,0,0,0,0,0,0,0,0, Usera , San Ferm\xedn ,0,0,0,0,2746.80851064
2752,35593952.0,86000.0,52,2.0,2,40.3880322,-3.6725203,0,0,1,1,0,0,0,0,0, Puente de Vallecas , San Diego ,0,0,1,0,1653.84615385
2753,34270622.0,225000.0,54,1.0,4,40.4436958,-3.6833528,0,0,1,0,0,0,0,0,0, Chamart\xedn , El Viso ,0,0,1,0,4166.66666667
2754,34270623.0,920000.0,228,4.0,5,40.4690747,-3.7252058,0,0,1,1,0,1,1,1,1, Moncloa , Ciudad Universitaria ,0,0,1,0,4035.0877193
2755,34270626.0,750000.0,138,3.0,2,40.4379556,-3.681813,0,0,1,1,0,0,0,1,0, Salamanca , Castellana ,0,0,1,0,5434.7826087
2757,32723595.0,120000.0,75,3.0,2,40.3807666,-3.7728035,0,0,1,1,0,0,1,0,0, Latina , \xc1guilas ,1,1,0,0,1600.0
2758,35338816.0,720000.0,160,4.0,7,40.45734,-3.68816,1,1,1,1,0,0,0,0,0, Chamart\xedn , Bernab\xe9u-Hispanoam\xe9rica ,0,0,1,0,4500.0
2759,35368384.0,2400000.0,385,5.0,5,40.4252434,-3.7157039,0,0,1,1,0,0,1,1,1, Moncloa , Arg\xfcelles ,0,1,0,0,6233.76623377
2760,35316894.0,69050.0,67,3.0,4,40.4022782,-3.6595662,0,1,0,1,0,0,1,0,0, Puente de Vallecas , Numancia ,0,1,0,0,1030.59701493
2761,36115350.0,1200000.0,280,5.0,1,40.4516857,-3.6894366,0,0,1,1,0,0,1,0,1, Chamart\xedn , El Viso ,1,0,1,0,4285.71428571
2762,2161483.0,295000.0,110,3.0,3,40.4007169,-3.5995778,1,1,1,1,1,1,0,1,1, Vic\xe1lvaro , Valdebernardo - Valderribas ,1,0,1,0,2681.81818182
2763,36458534.0,197969.0,110,3.0,1,40.3672478,-3.6185465,1,1,1,1,1,0,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,0,0,1,0,1799.71818182
2764,35771333.0,169000.0,93,3.0,3,40.4314737,-3.6478613,0,0,0,1,0,0,1,1,0, Ciudad Lineal , Ventas ,0,0,1,0,1817.20430108
2765,1846971.0,175000.0,75,3.0,1,40.4201907,-3.6517817,0,1,1,1,1,0,1,1,1, Ciudad Lineal , Ventas ,1,1,0,0,2333.33333333
2766,36159936.0,199000.0,70,1.0,7,40.3689549,-3.7666809,1,1,1,1,1,1,1,1,1, Carabanchel , Pau de Carabanchel ,0,0,1,0,2842.85714286
2767,36291544.0,1050000.0,220,5.0,6,40.4424861,-3.6953875,0,1,1,1,0,0,0,1,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,0,1,0,0,4772.72727273
2768,33103472.0,850000.0,202,5.0,2,40.460164,-3.686498,1,1,1,1,0,0,1,1,1, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,4207.92079208
2769,35911092.0,390000.0,135,4.0,6,40.4092819,-3.6615988,0,1,1,1,1,1,1,0,1, Moratalaz , Media Legua ,1,1,0,0,2888.88888889
2770,29821797.0,1400000.0,268,4.0,6,40.4245797,-3.6807453,0,1,1,1,0,0,0,1,0, Salamanca , Recoletos ,0,1,0,0,5223.88059701
2772,34702740.0,240000.0,90,3.0,3,40.4729179,-3.6345515,1,1,1,1,0,0,0,1,1, Hortaleza , Pinar del Rey ,0,0,1,0,2666.66666667
2773,34818277.0,120100.0,64,3.0,3,40.3792407,-3.6179285,0,0,1,0,0,0,0,0,0, Villa de Vallecas , Casco Hist\xf3rico de Vallecas ,1,0,0,0,1876.5625
2774,35787068.0,990000.0,240,4.0,1,40.4615672,-3.6557006,1,1,1,1,1,1,0,1,1, Hortaleza , Canillas ,0,0,1,0,4125.0
2775,35184945.0,206000.0,82,3.0,4,40.48736,-3.69078,0,1,1,1,0,0,0,0,1, Fuencarral , Tres Olivos - Valverde ,0,0,1,0,2512.19512195
2776,35184942.0,390000.0,140,4.0,13,40.482532,-3.6964085,0,1,1,1,1,1,0,0,0, Fuencarral , La Paz ,0,0,1,0,2785.71428571
2777,36054515.0,130000.0,30,1.0,3,40.4094121,-3.7115016,1,0,0,0,0,0,0,0,0, Centro , Palacio ,1,0,1,0,4333.33333333
2778,36116552.0,380000.0,94,3.0,3,40.4482573,-3.6727617,0,1,1,0,0,0,1,0,0, Chamart\xedn , Ciudad Jard\xedn ,1,0,1,0,4042.55319149
2779,36221178.0,265000.0,54,2.0,1,40.3993296,-3.6953321,1,1,1,1,1,1,1,0,1, Arganzuela , Delicias ,1,0,1,0,4907.40740741
2781,27562956.0,529000.0,118,3.0,1,40.4748042,-3.7194444,1,1,1,1,1,1,0,1,1, Fuencarral , Pe\xf1agrande ,1,0,1,0,4483.05084746
2782,29346373.0,100000.0,70,3.0,3,40.3849963,-3.7513232,0,1,0,1,1,0,0,0,0, Latina , Aluche ,1,0,1,0,1428.57142857
2783,1692758.0,130000.0,55,2.0,2,40.3901724,-3.7393599,1,0,0,1,0,0,0,0,0, Carabanchel , Vista Alegre ,1,0,1,0,2363.63636364
2784,34330187.0,2500000.0,558,8.0,3,40.4186085,-3.7002046,0,0,1,1,0,0,0,0,0, Centro , Huertas-Cortes ,0,0,1,0,4480.28673835
2785,33979204.0,700000.0,242,6.0,5,40.4947394,-3.7140837,0,1,1,1,1,1,1,0,1, Fuencarral , Mirasierra ,1,0,1,0,2892.56198347
2786,33664610.0,530000.0,145,4.0,1,40.4938432,-3.7007233,0,1,1,1,1,1,0,1,1, Fuencarral , Mirasierra ,1,0,1,0,3655.17241379
2787,35488448.0,890000.0,60,2.0,3,40.4299841,-3.6842208,1,1,1,0,0,0,0,0,1, Salamanca , Castellana ,0,0,1,0,14833.3333333
2788,35245804.0,85000.0,75,3.0,3,40.3783084,-3.6199438,1,0,0,1,0,0,1,1,1, Villa de Vallecas , Casco Hist\xf3rico de Vallecas ,0,0,1,0,1133.33333333
2789,29999000.0,110000.0,72,2.0,4,40.391031,-3.7558089,1,1,0,1,0,0,1,0,0, Latina , Aluche ,1,0,1,0,1527.77777778
2790,1862265.0,169000.0,92,3.0,3,40.3511853,-3.6864761,0,0,1,1,0,0,1,0,0, Villaverde , Los Rosales ,1,0,1,0,1836.95652174
2791,33144342.0,245000.0,88,2.0,1,40.3680215,-3.6130197,0,1,1,0,1,1,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,1,0,2784.09090909
2792,35627197.0,296000.0,50,1.0,2,40.4210466,-3.7024661,1,1,1,0,1,0,0,1,0, Centro , Malasa\xf1a-Universidad ,1,0,1,0,5920.0
2794,34910390.0,74000.0,34,1.0,Ground floor,40.4019046,-3.6622503,0,0,0,1,0,0,0,0,0, Puente de Vallecas , Numancia ,0,0,1,0,2176.47058824
2795,28224617.0,190000.0,104,2.0,1,40.3641651,-3.5996377,1,1,1,1,0,0,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,1,0,1826.92307692
2796,27518838.0,240000.0,100,3.0,5,40.3679516,-3.6864238,1,1,1,1,0,0,0,1,1, Usera , San Ferm\xedn ,1,0,1,0,2400.0
2797,33607971.0,330000.0,90,2.0,3,40.5057678,-3.6730262,1,1,1,1,1,1,1,1,1, Fuencarral , Las Tablas ,0,0,1,0,3666.66666667
2798,36012641.0,920000.0,180,5.0,3,40.4711,-3.78448,0,1,1,1,1,1,1,1,1, Moncloa , Valdemar\xedn ,0,0,1,0,5111.11111111
2799,35957861.0,1260000.0,289,5.0,3,40.46137,-3.68275,1,1,1,1,1,1,1,1,1, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,4359.8615917
2800,34347616.0,340000.0,90,3.0,2,40.5097806,-3.6788755,1,1,1,1,1,1,0,1,1, Fuencarral , Las Tablas ,0,0,1,0,3777.77777778
2801,35961487.0,190000.0,80,3.0,4,40.4183149,-3.6511529,0,1,1,1,0,0,0,0,0, Ciudad Lineal , Ventas ,0,0,1,0,2375.0
2802,33548956.0,60000.0,65,3.0,5,40.4245659,-3.6205038,0,0,0,1,0,0,0,0,0, San Blas , Amposta ,0,1,0,0,923.076923077
2803,2109267.0,280000.0,84,2.0,7,40.4816504,-3.6631211,1,1,1,1,1,1,0,0,0, Ciudad Lineal , Costillares ,1,0,1,0,3333.33333333
2804,31000010.0,249000.0,100,2.0,Ground floor,40.392574,-3.7106031,1,1,1,1,0,0,1,0,1, Carabanchel , Comillas ,1,0,1,0,2490.0
2805,35708670.0,135000.0,70,3.0,1,40.371739,-3.6910966,0,0,0,1,0,0,0,0,0, Usera , San Ferm\xedn ,0,0,1,0,1928.57142857
2806,33332398.0,345000.0,117,4.0,5,40.3572775,-3.7015975,0,0,1,1,1,1,1,0,1, Villaverde , Los \xc1ngeles ,1,0,0,1,2948.71794872
2808,34289544.0,95500.0,46,1.0,1,40.3943355,-3.6719092,1,1,1,1,0,0,0,1,0, Puente de Vallecas , San Diego ,1,0,1,0,2076.08695652
2809,36495309.0,199000.0,80,3.0,3,40.3819758,-3.6230852,0,0,0,1,0,0,0,0,0, Villa de Vallecas , Casco Hist\xf3rico de Vallecas ,1,0,1,0,2487.5
2810,35967008.0,275000.0,77,1.0,6,40.4814494,-3.7199411,1,1,1,1,1,1,0,0,0, Fuencarral , Pe\xf1agrande ,0,0,1,0,3571.42857143
2811,35967009.0,72000.0,64,2.0,1,40.3807028,-3.6687729,0,0,0,1,0,0,1,0,0, Puente de Vallecas , Entrev\xedas ,0,1,0,0,1125.0
2812,33530904.0,1190000.0,248,5.0,4,40.4582928,-3.6845767,1,1,1,1,0,0,1,0,0, Chamart\xedn , Nueva Espa\xf1a ,0,0,1,0,4798.38709677
2813,36070303.0,460000.0,113,3.0,3,40.4285412,-3.6719889,0,0,1,1,0,0,0,0,0, Salamanca , Goya ,0,1,0,0,4070.79646018
2815,34843775.0,400000.0,133,4.0,8,40.4854687,-3.7096088,1,1,1,1,1,1,0,0,0, Fuencarral , Pilar ,0,0,1,0,3007.51879699
2816,33977949.0,359000.0,77,2.0,4,40.4159364,-3.7103359,1,1,1,0,0,0,0,1,0, Centro , Palacio ,0,0,1,0,4662.33766234
2817,34955100.0,230000.0,40,1.0,Ground floor,40.4222195,-3.6989578,0,0,1,0,0,0,0,0,0, Centro , Chueca-Justicia ,1,0,1,0,5750.0
2818,31853721.0,900000.0,150,4.0,1,40.4588925,-3.79341,1,1,1,1,1,1,1,1,1, Moncloa , Aravaca ,0,0,1,0,6000.0
2819,1864453.0,150000.0,48,1.0,3,40.3669697,-3.7440978,1,1,1,1,1,1,0,1,1, Carabanchel , Pau de Carabanchel ,1,0,1,0,3125.0
2820,28145162.0,395000.0,125,4.0,7,40.4817963,-3.6716623,0,0,1,1,1,1,0,1,1, Ciudad Lineal , Costillares ,1,0,1,0,3160.0
2821,35179129.0,1490000.0,249,3.0,11,40.4620775,-3.6887154,0,1,1,1,0,0,1,1,1, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,5983.93574297
2822,35403978.0,600000.0,219,5.0,1,40.4357687,-3.6714699,0,1,1,1,0,0,0,1,0, Salamanca , Guindalera ,0,1,0,0,2739.7260274
2823,36136650.0,105000.0,129,4.0,4,40.372815,-3.707685,0,1,1,0,0,0,1,0,0, Usera , Orcasitas ,0,1,0,0,813.953488372
2824,35544576.0,107000.0,74,2.0,4,40.3945181,-3.7393769,0,0,1,1,0,0,0,0,0, Latina , Los C\xe1rmenes ,0,0,1,0,1445.94594595
2825,36244943.0,274000.0,113,3.0,4,40.3777886,-3.7165928,1,0,1,1,1,0,0,0,0, Usera , Zof\xedo ,0,0,1,0,2424.77876106
2826,36207501.0,600000.0,265,6.0,1,40.4352103,-3.7120923,0,0,1,1,0,0,1,0,0, Chamber\xed , Gaztambide ,0,1,0,0,2264.1509434
2827,35413377.0,305000.0,51,1.0,4,40.443032,-3.6989557,1,1,1,1,0,0,1,0,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,1,0,1,0,5980.39215686
2828,36057351.0,175000.0,49,2.0,2,40.4413857,-3.6785466,0,1,0,1,0,0,0,0,0, Chamart\xedn , Prosperidad ,0,0,1,0,3571.42857143
2829,35543250.0,167500.0,80,2.0,2,40.3894011,-3.7335972,1,1,1,1,1,0,0,0,1, Carabanchel , San Isidro ,0,1,0,0,2093.75
2830,35877749.0,327000.0,108,4.0,2,40.4372138,-3.6440011,0,1,1,1,0,0,0,0,0, Ciudad Lineal , Pueblo Nuevo ,0,0,1,0,3027.77777778
2831,35740923.0,1200000.0,311,7.0,5,40.4306542,-3.7048803,0,0,1,1,0,0,0,0,0, Chamber\xed , Arapiles ,0,1,0,0,3858.52090032
2832,35681082.0,345000.0,78,3.0,5,40.4554729,-3.677905,0,1,1,1,0,0,1,0,0, Chamart\xedn , Bernab\xe9u-Hispanoam\xe9rica ,1,0,1,0,4423.07692308
2833,35102823.0,390000.0,150,3.0,3,40.4807099,-3.6643797,1,1,1,1,1,0,0,1,1, Hortaleza , Ap\xf3stol Santiago ,0,0,1,0,2600.0
2834,28875267.0,160000.0,80,3.0,5,40.3930811,-3.7376293,1,1,1,1,1,0,0,0,0, Carabanchel , San Isidro ,1,0,1,0,2000.0
2835,34592418.0,135000.0,75,3.0,6,40.4182017,-3.6328851,1,1,1,1,0,0,1,1,0, Ciudad Lineal , Pueblo Nuevo ,0,0,1,0,1800.0
2836,26106228.0,170000.0,109,4.0,1,40.4087715,-3.7307623,0,0,0,1,0,0,0,0,0, Latina , Puerta del \xc1ngel ,0,0,1,0,1559.63302752
2837,34896217.0,195000.0,117,3.0,6,40.3510487,-3.6792586,0,0,1,1,1,1,0,1,1, Villaverde , Butarque ,1,0,0,1,1666.66666667
2838,34896215.0,193000.0,117,3.0,5,40.3510487,-3.6792586,0,0,1,1,1,1,0,1,1, Villaverde , Butarque ,1,0,0,1,1649.57264957
2839,36122825.0,900000.0,95,2.0,2,40.4657301,-3.6773016,0,1,1,1,1,1,1,1,1, Chamart\xedn , Nueva Espa\xf1a ,0,0,1,0,9473.68421053
2840,34896213.0,171000.0,117,3.0,4,40.3510487,-3.6792586,0,0,1,1,1,1,0,1,1, Villaverde , Butarque ,1,0,0,1,1461.53846154
2841,34896212.0,189000.0,117,3.0,3,40.3510487,-3.6792586,0,0,1,1,1,1,0,1,1, Villaverde , Butarque ,1,0,0,1,1615.38461538
2842,34896211.0,187000.0,117,3.0,3,40.3510487,-3.6792586,0,0,1,1,1,1,0,1,1, Villaverde , Butarque ,1,0,0,1,1598.29059829
2843,35703238.0,90000.0,64,2.0,1,40.376497,-3.7676539,0,0,0,1,0,0,1,1,0, Latina , \xc1guilas ,0,0,1,0,1406.25
2844,2083531.0,480000.0,85,2.0,1,40.4746627,-3.7203587,1,1,1,1,1,1,0,1,1, Fuencarral , Pe\xf1agrande ,1,0,1,0,5647.05882353
2845,34155448.0,450000.0,130,3.0,5,40.4420983,-3.671472,1,1,1,1,0,0,1,0,0, Chamart\xedn , Prosperidad ,0,0,1,0,3461.53846154
2846,34896219.0,197000.0,117,3.0,7,40.3510487,-3.6792586,0,0,1,1,1,1,0,1,1, Villaverde , Butarque ,1,0,0,1,1683.76068376
2847,35310003.0,595000.0,174,4.0,2,40.4235321,-3.7017772,0,1,1,1,0,0,0,1,0, Centro , Malasa\xf1a-Universidad ,0,0,1,0,3419.54022989
2848,33471716.0,1130000.0,230,4.0,1,40.4239241,-3.6862881,0,0,0,1,0,0,0,0,0, Salamanca , Recoletos ,0,1,0,0,4913.04347826
2849,35752100.0,200000.0,95,3.0,1,40.4762991,-3.57633,0,0,0,0,0,0,0,0,0, Barajas , Casco Hist\xf3rico de Barajas ,0,0,0,0,2105.26315789
2851,35880306.0,230000.0,97,3.0,1,40.395446,-3.7026852,1,1,1,1,0,0,0,0,0, Arganzuela , Chopera ,0,0,1,0,2371.13402062
2852,35889218.0,199000.0,90,3.0,3,40.4329001,-3.636298,0,1,1,1,0,0,1,1,0, Ciudad Lineal , Pueblo Nuevo ,0,0,1,0,2211.11111111
2853,35701856.0,466100.0,119,3.0,5,40.4450387,-3.6976875,0,0,1,0,0,0,0,0,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,1,1,0,0,3916.80672269
2854,35701851.0,315000.0,226,3.0,2,40.4537107,-3.7078338,0,0,0,1,0,0,0,0,0, Tetu\xe1n , Bellas Vistas ,0,1,0,0,1393.80530973
2855,35635991.0,890000.0,267,4.0,2,40.466434,-3.7912362,1,1,1,1,1,1,1,1,1, Moncloa , Valdemar\xedn ,0,0,1,0,3333.33333333
2856,35371177.0,870000.0,213,3.0,6,40.4316866,-3.7196229,0,1,1,1,0,0,0,0,0, Moncloa , Arg\xfcelles ,0,0,1,0,4084.50704225
2857,34008389.0,87000.0,65,3.0,3,40.3942084,-3.7361039,1,0,0,1,0,0,1,0,0, Carabanchel , San Isidro ,0,1,0,0,1338.46153846
2859,36088514.0,150000.0,80,3.0,3,40.3736168,-3.6901184,1,0,0,1,0,0,1,0,0, Usera , San Ferm\xedn ,1,0,1,0,1875.0
2860,34415842.0,305000.0,85,2.0,2,40.45558,-3.6619198,1,1,1,1,1,1,0,1,1, Ciudad Lineal , Colina ,1,0,1,0,3588.23529412
2861,27214074.0,170000.0,69,2.0,4,40.391356,-3.7525028,0,1,0,1,1,0,1,0,0, Latina , Aluche ,1,0,1,0,2463.76811594
2862,36039554.0,349000.0,96,2.0,1,40.5062621,-3.7028825,1,1,1,1,1,1,0,1,1, Fuencarral , Montecarmelo ,0,0,1,0,3635.41666667
2863,29054072.0,730000.0,130,3.0,1,40.4849744,-3.6097494,1,0,1,1,0,0,0,1,1, Hortaleza , Valdebebas - Valdefuentes ,0,0,1,0,5615.38461538
2864,34043937.0,580000.0,163,3.0,1,40.4465116,-3.6489619,1,1,1,1,1,1,0,0,1, Ciudad Lineal , San Pascual ,1,0,1,0,3558.28220859
2865,35261359.0,155000.0,50,2.0,2,40.4274813,-3.6528589,0,0,0,1,0,0,0,0,0, Ciudad Lineal , Ventas ,0,0,1,0,3100.0
2866,35165656.0,239000.0,65,1.0,7,40.4326947,-3.6713964,0,0,1,1,0,0,0,0,0, Salamanca , Guindalera ,1,0,1,0,3676.92307692
2867,36453611.0,168000.0,117,4.0,2,40.3795422,-3.6123015,0,1,1,1,0,0,1,0,0, Villa de Vallecas , Santa Eugenia ,0,0,1,0,1435.8974359
2868,36374140.0,160000.0,60,3.0,2,40.3786484,-3.776025,0,0,1,0,1,0,0,0,0, Latina , \xc1guilas ,0,0,1,0,2666.66666667
2870,35465314.0,325000.0,102,3.0,5,40.4512745,-3.7035316,0,1,1,0,0,0,1,0,0, Tetu\xe1n , Bellas Vistas ,1,0,1,0,3186.2745098
2872,35125941.0,123000.0,85,3.0,4,40.3859067,-3.728829,1,1,0,1,0,0,0,0,0, Carabanchel , Puerta Bonita ,0,0,1,0,1447.05882353
2873,36320568.0,105000.0,75,1.0,Ground floor,40.3355545,-3.7004342,0,1,1,1,1,0,0,1,0, Villaverde , San Andr\xe9s ,0,0,1,0,1400.0
2874,26127905.0,250000.0,100,3.0,3,40.3567867,-3.6854568,1,1,1,1,1,1,1,0,1, Villaverde , Los Rosales ,1,0,1,0,2500.0
2875,36141218.0,275000.0,109,2.0,3,40.4011652,-3.5993924,0,1,1,1,1,1,0,1,1, Vic\xe1lvaro , Valdebernardo - Valderribas ,1,0,1,0,2522.93577982
2876,29629445.0,210000.0,62,1.0,5,40.3663975,-3.5974837,1,1,1,1,1,1,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,1,0,3387.09677419
2877,35766437.0,750000.0,153,3.0,4,40.4253184,-3.6970844,1,1,1,1,0,0,1,0,1, Centro , Chueca-Justicia ,0,0,1,0,4901.96078431
2879,36149020.0,165000.0,72,3.0,3,40.3776058,-3.7799122,1,0,1,1,1,0,1,0,0, Latina , \xc1guilas ,1,0,1,0,2291.66666667
2880,36079871.0,178000.0,60,1.0,4,40.371447,-3.612109,1,1,1,1,1,1,1,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,0,0,1,0,2966.66666667
